user_id,month_id,age,avg_monthly_revenue,bnpl_amount,bnpl_default,repayment_days_delay,bnpl_repeat_count,direct_channel_usage_share,recent_recharge_freq,bundle_purchase_count,app_version
100090,3,46,91354,162097,0,0,1,74.82,4,4,9.0
100090,4,46,91759,186344,0,0,1,11.09,1,3,9.0
100090,5,46,113743,179629,0,0,1,20.15,4,5,8.2
100091,1,32,128087,0,0,0,0,74.0,0,3,8.1
100091,2,32,118155,0,0,0,0,76.33,4,5,8.0
100091,3,32,123048,0,0,0,0,72.16,2,5,8.1
100091,4,32,126885,0,0,0,0,13.07,3,2,8.0
100091,5,32,136581,0,0,0,0,26.16,2,3,8.0
100092,1,62,125938,227520,0,0,0,15.7,2,0,8.1
100092,2,62,89838,172561,0,0,0,56.62,3,5,8.1
100092,3,62,118483,145530,1,19,1,84.51,5,1,8.0
100092,4,62,126817,142887,0,0,0,65.26,5,3,8.0
100092,5,62,151593,208489,0,0,1,59.04,0,2,8.1
100093,1,18,117166,0,0,0,0,30.43,6,3,8.0
100093,2,18,100244,0,0,0,0,28.71,2,1,8.1
100093,3,18,134107,0,0,0,0,85.24,4,1,8.1
100093,4,18,150083,0,0,0,0,21.8,5,4,8.1
100093,5,18,124986,0,0,0,0,77.52,3,2,8.1
100094,1,42,117159,230607,0,0,1,62.85,5,2,8.1
100094,2,42,114110,172891,0,0,2,64.45,3,4,8.2
100094,3,42,85370,159473,0,0,1,90.48,1,3,8.2
100094,4,42,88725,230895,0,0,0,35.73,5,2,8.1
100094,5,42,104028,206693,0,0,1,14.51,1,1,8.1
100095,1,24,108787,196637,0,0,2,78.38,1,2,9.0
100095,2,24,96973,204853,0,0,0,44.78,6,5,9.0
100095,3,24,124977,157645,0,0,2,54.44,2,2,9.0
100095,4,24,117955,288498,0,0,2,70.86,1,0,9.0
100095,5,24,96919,208629,0,0,0,51.73,3,4,9.0
100096,1,26,94885,0,0,0,0,57.31,4,3,9.0
100096,2,26,88884,0,0,0,0,49.54,5,3,9.0
100096,3,26,85810,0,0,0,0,64.82,5,0,9.0
100096,4,26,80336,0,0,0,0,46.46,3,3,8.2
100096,5,26,92729,0,0,0,0,23.89,5,3,9.0
100097,1,41,142171,134017,0,0,2,23.84,0,2,8.2
100097,2,41,154400,122922,0,0,2,71.37,5,2,8.2
100097,3,41,166286,168240,0,0,2,11.5,1,2,8.1
100097,4,41,153219,201024,1,18,1,70.87,4,0,8.2
100097,5,41,153600,128890,0,0,2,32.06,3,2,8.1
100098,1,18,86270,234992,0,0,1,50.67,6,3,8.1
100098,2,18,110431,214873,0,0,0,17.17,2,1,8.1
100098,3,18,81941,188415,0,0,0,81.77,5,5,8.2
100098,4,18,71189,308105,0,0,0,20.29,4,3,8.1
100098,5,18,78808,187970,1,3,1,88.9,5,2,8.1
100099,1,61,131211,239911,0,0,0,60.63,1,2,8.1
100099,2,61,121408,210473,0,0,0,64.67,4,1,8.1
100099,3,61,135942,271937,0,0,2,27.19,4,2,8.1
100099,4,61,91046,254229,0,0,1,59.45,3,1,8.1
100099,5,61,153122,185000,0,0,1,65.24,3,1,8.2
100100,1,25,130987,186816,0,0,1,38.84,3,1,9.0
100100,2,25,100684,132929,0,0,0,38.12,5,2,8.2
100100,3,25,181869,205798,0,0,1,57.74,3,1,9.0
100100,4,25,109924,232732,0,0,0,4.71,4,3,8.2
100100,5,25,128644,196906,1,22,0,46.5,5,1,9.0
100101,1,41,98397,270030,0,0,0,34.35,1,1,9.0
100101,2,41,108294,207256,0,0,0,55.46,2,4,9.0
100101,3,41,89480,262371,0,0,2,36.21,2,3,9.0
100101,4,41,117359,191843,0,0,1,53.02,2,2,9.0
100101,5,41,113009,142023,0,0,1,31.46,3,3,9.0
100102,1,28,141219,0,0,0,0,60.57,4,0,8.2
100102,2,28,168789,0,0,0,0,41.4,6,4,8.2
100102,3,28,139383,0,0,0,0,41.11,0,1,8.2
100102,4,28,134994,0,0,0,0,51.68,9,1,8.2
100102,5,28,183021,0,0,0,0,16.54,1,3,8.1
100103,1,34,175329,250695,1,29,1,71.83,3,2,8.0
100103,2,34,143061,219267,0,0,1,62.48,4,2,8.0
100103,3,34,146470,213783,0,0,2,48.66,2,2,8.0
100103,4,34,168359,208418,1,24,0,6.98,5,1,8.0
100103,5,34,107495,172628,0,0,1,73.68,1,0,8.1
100104,1,25,113757,239717,0,0,2,57.72,4,3,8.2
100104,2,25,123798,113036,0,0,1,36.56,4,5,8.2
100104,3,25,122539,95795,1,24,2,69.96,4,0,9.0
100104,4,25,101984,189918,0,0,0,37.92,0,1,8.2
100104,5,25,117235,206485,0,0,1,41.94,4,3,8.2
100105,1,52,173071,155794,0,0,1,49.67,3,1,8.2
100105,2,52,168513,120334,0,0,0,63.41,5,1,8.2
100105,3,52,149157,229533,0,0,0,41.83,3,1,8.2
100105,4,52,145528,179429,0,0,2,31.13,3,2,8.2
100105,5,52,143483,234704,0,0,0,73.65,4,1,8.2
100106,1,52,59846,0,0,0,0,2.56,4,1,8.1
100106,2,52,58686,0,0,0,0,59.17,1,0,8.2
100106,3,52,60607,0,0,0,0,25.68,1,1,8.2
100106,4,52,62147,0,0,0,0,26.58,4,3,8.1
100106,5,52,47297,0,0,0,0,35.74,1,0,8.2
100107,1,50,102142,0,0,0,0,64.55,0,4,8.2
100107,2,50,110308,0,0,0,0,56.67,2,4,8.2
100107,3,50,91608,0,0,0,0,31.68,2,3,8.2
100107,4,50,96300,0,0,0,0,43.99,4,7,8.2
100107,5,50,103627,0,0,0,0,18.18,3,0,9.0
100108,1,22,122367,0,0,0,0,66.19,3,1,8.2
100108,2,22,129626,0,0,0,0,56.54,3,3,8.2
100108,3,22,109577,0,0,0,0,38.06,2,2,8.2
100108,4,22,143777,0,0,0,0,65.56,4,1,8.2
100108,5,22,122212,0,0,0,0,64.64,1,4,9.0
100109,1,59,90337,0,0,0,0,72.86,3,0,8.2
100109,2,59,83506,0,0,0,0,60.34,1,0,8.2
100109,3,59,91536,0,0,0,0,36.72,2,2,8.1
100109,4,59,110574,0,0,0,0,72.56,1,2,8.2
100109,5,59,83383,0,0,0,0,95.54,4,4,8.1
100110,1,56,115919,0,0,0,0,34.12,4,4,8.1
100110,2,56,110511,0,0,0,0,17.7,0,4,8.1
100110,3,56,125100,0,0,0,0,36.6,2,0,8.1
100110,4,56,124881,0,0,0,0,54.92,2,6,8.1
100110,5,56,127203,0,0,0,0,60.85,4,0,8.1
100111,1,58,162460,154756,0,0,0,53.93,3,2,8.1
100111,2,58,159589,211019,0,0,0,58.47,3,3,8.2
100111,3,58,151285,125296,0,0,0,38.66,1,0,8.1
100111,4,58,196285,217435,0,0,0,45.83,5,1,8.2
100111,5,58,167525,223484,0,0,1,18.75,3,0,8.1
100112,1,45,53219,0,0,0,0,25.37,3,4,9.0
100112,2,45,48869,0,0,0,0,9.39,2,5,9.0
100112,3,45,56975,0,0,0,0,42.27,0,2,9.0
100112,4,45,65070,0,0,0,0,39.33,2,3,9.0
100112,5,45,56175,0,0,0,0,51.97,2,0,9.0
100113,1,24,76389,0,0,0,0,9.49,0,0,9.0
100113,2,24,84658,0,0,0,0,29.54,1,1,9.0
100113,3,24,80002,0,0,0,0,34.09,0,5,9.0
100113,4,24,58426,0,0,0,0,53.67,3,0,9.0
100113,5,24,97953,0,0,0,0,36.32,3,3,9.0
100114,1,26,141456,145675,0,0,2,40.52,2,0,9.0
100114,2,26,101343,245623,0,0,2,69.61,2,1,9.0
100114,3,26,126615,187243,0,0,1,49.57,0,0,9.0
100114,4,26,104518,226083,0,0,1,60.62,5,1,9.0
100114,5,26,114079,263015,0,0,2,6.64,2,6,9.0
100115,1,25,143571,0,0,0,0,52.22,5,1,8.2
100115,2,25,150072,0,0,0,0,29.59,7,2,8.2
100115,3,25,149602,0,0,0,0,76.67,5,2,8.2
100115,4,25,138727,0,0,0,0,38.19,2,3,9.0
100115,5,25,159409,0,0,0,0,51.51,3,1,9.0
100116,1,29,129124,0,0,0,0,25.9,3,3,9.0
100116,2,29,133856,0,0,0,0,29.77,4,0,8.2
100116,3,29,86821,0,0,0,0,10.32,4,2,8.2
100116,4,29,140158,0,0,0,0,3.25,1,3,8.2
100116,5,29,154502,0,0,0,0,77.52,5,4,8.2
100117,1,51,128604,0,0,0,0,35.83,5,2,9.0
100117,2,51,111783,0,0,0,0,87.32,1,2,8.2
100117,3,51,138950,0,0,0,0,63.42,2,1,8.2
100117,4,51,121961,0,0,0,0,81.46,8,2,8.2
100117,5,51,137505,0,0,0,0,57.24,6,1,8.2
100118,1,50,143605,0,0,0,0,53.81,5,1,9.0
100118,2,50,162445,0,0,0,0,65.76,1,5,9.0
100118,3,50,140658,0,0,0,0,70.77,4,4,9.0
100118,4,50,146091,0,0,0,0,71.77,3,0,9.0
100118,5,50,132305,0,0,0,0,33.02,2,1,9.0
100119,1,40,136007,331833,0,0,2,60.9,3,0,8.2
100119,2,40,157932,148537,1,29,1,65.8,2,3,8.1
100119,3,40,180263,107258,0,0,2,68.0,1,1,8.2
100119,4,40,133514,271197,0,0,2,36.26,2,4,8.1
100119,5,40,141629,222433,0,0,1,12.0,5,2,8.2
100120,1,41,107996,0,0,0,0,14.2,4,0,9.0
100120,2,41,118617,0,0,0,0,34.02,6,1,8.2
100120,3,41,113140,0,0,0,0,18.33,5,1,9.0
100120,4,41,122298,0,0,0,0,6.11,7,0,8.2
100120,5,41,139415,0,0,0,0,65.33,1,2,9.0
100121,1,54,91992,245848,0,0,2,69.34,2,3,9.0
100121,2,54,111047,230112,0,0,2,80.11,5,2,8.2
100121,3,54,106635,165864,0,0,1,38.63,3,4,9.0
100121,4,54,102033,211448,0,0,1,57.5,1,4,9.0
100121,5,54,110992,169229,0,0,0,45.66,1,1,9.0
100122,1,52,110345,261423,0,0,0,89.79,1,4,9.0
100122,2,52,120515,164251,0,0,0,56.22,8,3,8.2
100122,3,52,92439,193274,1,3,0,41.8,1,2,8.2
100122,4,52,105655,145662,0,0,0,31.55,3,4,8.2
100122,5,52,133006,175093,0,0,1,55.45,3,2,9.0
100123,1,61,145054,174529,0,0,2,45.2,2,2,8.1
100123,2,61,130888,192364,0,0,0,35.27,1,1,8.2
100123,3,61,117423,155019,0,0,2,42.38,4,1,8.2
100123,4,61,141581,260781,0,0,2,14.39,4,4,8.2
100123,5,61,149352,190647,0,0,1,21.68,1,2,8.2
100124,1,57,94051,173319,1,24,0,38.68,1,3,9.0
100124,2,57,78372,238484,0,0,0,27.52,2,1,8.2
100124,3,57,107006,308120,0,0,0,75.7,2,5,9.0
100124,4,57,113993,179788,1,28,0,61.47,6,0,9.0
100124,5,57,109086,187742,0,0,1,10.99,4,1,9.0
100125,1,39,133585,163085,0,0,1,64.01,7,3,8.2
100125,2,39,133654,233101,0,0,0,63.61,2,2,9.0
100125,3,39,103231,247769,0,0,0,48.29,4,0,9.0
100125,4,39,111416,197681,0,0,2,44.43,6,2,9.0
100125,5,39,100129,178082,0,0,2,28.8,3,2,8.2
100126,1,44,111705,226698,1,22,0,59.39,2,1,8.2
100126,2,44,112865,236984,0,0,0,13.08,3,4,8.1
100126,3,44,146121,277702,0,0,2,64.96,3,4,8.1
100126,4,44,137925,170873,0,0,2,37.5,3,2,8.2
100126,5,44,149543,242617,0,0,0,70.7,2,1,8.1
100127,1,52,172100,0,0,0,0,15.25,6,2,9.0
100127,2,52,134085,0,0,0,0,78.21,2,2,9.0
100127,3,52,109991,0,0,0,0,29.89,3,2,9.0
100127,4,52,144100,0,0,0,0,49.33,3,2,8.2
100127,5,52,109643,0,0,0,0,75.32,1,2,9.0
100128,1,18,144452,0,0,0,0,74.45,3,2,8.2
100128,2,18,80598,0,0,0,0,36.04,2,3,8.2
100128,3,18,105058,0,0,0,0,83.19,0,5,8.1
100128,4,18,125120,0,0,0,0,83.87,5,4,8.1
100128,5,18,134653,0,0,0,0,71.29,8,2,8.1
100129,1,52,60886,116508,1,25,2,57.35,3,2,9.0
100129,2,52,59044,283302,0,0,1,20.28,3,3,9.0
100129,3,52,69276,181134,0,0,2,48.46,6,2,9.0
100129,4,52,87173,249778,0,0,2,39.61,4,1,9.0
100129,5,52,52130,183200,0,0,2,84.05,3,3,9.0
100130,1,54,114246,0,0,0,0,21.76,1,4,9.0
100130,2,54,124574,0,0,0,0,44.51,2,2,8.2
100130,3,54,105580,0,0,0,0,70.81,6,3,8.2
100130,4,54,105519,0,0,0,0,40.39,0,1,8.2
100130,5,54,115698,0,0,0,0,62.1,5,0,8.2
100131,1,64,94891,0,0,0,0,16.82,4,0,9.0
100131,2,64,88240,0,0,0,0,76.07,5,1,8.2
100131,3,64,110883,0,0,0,0,32.77,1,1,8.2
100131,4,64,98980,0,0,0,0,61.61,3,3,8.2
100131,5,64,96124,0,0,0,0,47.54,0,5,8.2
100132,1,31,172536,204069,0,0,1,43.16,3,0,8.0
100132,2,31,158480,230419,0,0,1,35.0,2,1,8.1
100132,3,31,139554,224175,0,0,2,36.25,3,6,8.1
100132,4,31,143591,144868,0,0,0,46.2,3,4,8.0
100132,5,31,124166,210391,1,29,1,63.23,2,2,8.1
100133,1,20,144040,167416,1,11,2,18.04,2,1,8.0
100133,2,20,126198,173515,1,28,1,64.17,3,3,8.1
100133,3,20,68222,255728,0,0,1,68.44,2,6,8.1
100133,4,20,132882,210187,0,0,0,38.61,4,5,8.1
100133,5,20,86388,177274,0,0,2,51.46,3,2,8.0
100134,1,18,97151,0,0,0,0,86.49,5,2,9.0
100134,2,18,60321,0,0,0,0,43.52,1,4,8.2
100134,3,18,84326,0,0,0,0,53.83,3,0,8.2
100134,4,18,108238,0,0,0,0,31.81,3,2,9.0
100134,5,18,108991,0,0,0,0,48.29,1,2,8.2
100135,1,22,123591,214738,0,0,0,3.03,2,3,8.2
100135,2,22,132110,220356,0,0,1,20.69,3,1,8.1
100135,3,22,93101,261132,0,0,0,63.24,4,4,8.1
100135,4,22,127695,206244,1,26,1,80.8,3,2,8.1
100135,5,22,133236,220399,0,0,1,30.98,3,2,8.1
100136,1,43,219071,0,0,0,0,67.15,4,2,9.0
100136,2,43,143339,0,0,0,0,44.98,3,4,8.2
100136,3,43,158508,0,0,0,0,63.0,1,2,9.0
100136,4,43,159974,0,0,0,0,35.13,5,3,9.0
100136,5,43,174690,0,0,0,0,50.39,2,1,8.2
100137,1,31,157273,188133,0,0,2,18.3,3,1,8.1
100137,2,31,161032,163895,0,0,1,21.89,3,4,8.1
100137,3,31,159512,248620,0,0,1,35.61,4,1,8.0
100137,4,31,108060,251426,1,22,1,51.71,1,2,8.1
100137,5,31,84469,253451,0,0,2,59.48,5,3,8.0
100138,1,56,116830,0,0,0,0,76.94,5,3,9.0
100138,2,56,125925,0,0,0,0,37.11,2,5,9.0
100138,3,56,114952,0,0,0,0,35.51,2,3,9.0
100138,4,56,117868,0,0,0,0,56.58,3,2,9.0
100138,5,56,120213,0,0,0,0,90.82,3,3,9.0
100139,1,44,87165,0,0,0,0,50.45,3,0,9.0
100139,2,44,67779,0,0,0,0,91.14,7,5,8.2
100139,3,44,79281,0,0,0,0,57.27,5,1,9.0
100139,4,44,79373,0,0,0,0,49.87,2,2,9.0
100139,5,44,86891,0,0,0,0,40.23,0,2,9.0
100140,1,26,198041,195043,0,0,0,46.96,2,2,8.1
100140,2,26,211251,137311,0,0,0,84.45,1,2,8.0
100140,3,26,149777,238136,0,0,1,62.19,5,3,8.0
100140,4,26,118054,270978,1,3,2,74.94,1,1,8.1
100140,5,26,162528,243364,0,0,1,13.91,2,3,8.0
100141,1,32,77200,233746,0,0,2,49.21,3,3,9.0
100141,2,32,142924,246670,0,0,0,46.35,0,1,8.2
100141,3,32,88081,63468,0,0,2,34.73,1,2,9.0
100141,4,32,109923,286058,0,0,0,34.48,8,1,8.2
100141,5,32,115551,160413,1,13,0,64.57,3,4,9.0
100142,1,32,155577,164800,0,0,0,18.12,4,1,9.0
100142,2,32,194122,176445,0,0,1,77.75,0,3,9.0
100142,3,32,143518,182162,0,0,1,59.79,4,1,9.0
100142,4,32,129478,275020,0,0,1,18.71,4,2,9.0
100142,5,32,128329,227192,1,19,2,15.46,1,1,9.0
100143,1,43,122641,166075,0,0,1,40.85,5,2,9.0
100143,2,43,107101,173642,0,0,0,79.75,2,2,9.0
100143,3,43,95580,324718,0,0,1,53.84,5,3,9.0
100143,4,43,117536,217652,0,0,0,60.19,1,0,9.0
100143,5,43,121967,178409,0,0,1,31.2,1,1,9.0
100144,1,59,151031,0,0,0,0,89.49,0,1,8.1
100144,2,59,164708,0,0,0,0,31.06,6,1,8.2
100144,3,59,147043,0,0,0,0,58.79,0,2,8.2
100144,4,59,132203,0,0,0,0,48.51,2,1,8.1
100144,5,59,162788,0,0,0,0,24.35,5,2,8.1
100145,1,30,137950,230804,1,20,0,46.74,4,3,8.2
100145,2,30,132247,258703,0,0,2,21.84,2,0,9.0
100145,3,30,186811,228289,0,0,1,14.26,2,4,8.2
100145,4,30,150899,138708,0,0,1,77.55,0,1,8.2
100145,5,30,198984,221243,0,0,1,71.03,0,3,9.0
100146,1,49,157361,0,0,0,0,85.32,2,1,8.2
100146,2,49,130579,0,0,0,0,20.45,3,3,8.2
100146,3,49,149614,0,0,0,0,50.63,1,2,8.2
100146,4,49,192329,0,0,0,0,39.37,5,3,8.1
100146,5,49,155221,0,0,0,0,76.05,5,2,8.2
100147,1,56,155125,0,0,0,0,12.38,2,0,8.2
100147,2,56,129948,0,0,0,0,19.64,4,1,8.1
100147,3,56,182152,0,0,0,0,66.21,3,1,8.1
100147,4,56,170882,0,0,0,0,35.21,2,1,8.2
100147,5,56,130144,0,0,0,0,27.66,4,4,8.1
100148,1,49,150062,0,0,0,0,72.69,3,2,8.2
100148,2,49,119940,0,0,0,0,47.28,2,2,8.2
100148,3,49,102292,0,0,0,0,66.55,3,4,8.1
100148,4,49,106539,0,0,0,0,29.86,4,3,8.2
100148,5,49,132457,0,0,0,0,85.09,3,1,8.1
100149,1,21,93606,209515,0,0,0,63.13,3,0,8.2
100149,2,21,89279,185337,0,0,2,69.9,2,0,8.2
100149,3,21,99938,165298,1,1,0,27.42,3,5,9.0
100149,4,21,102335,167543,0,0,0,55.62,2,4,8.2
100149,5,21,96176,90043,1,29,1,11.82,1,3,9.0
100150,1,47,115695,188923,0,0,0,54.12,3,4,8.0
100150,2,47,141224,196178,0,0,2,39.84,6,2,8.0
100150,3,47,128926,129575,0,0,2,59.76,1,1,8.1
100150,4,47,114547,183165,0,0,1,22.66,4,1,8.0
100150,5,47,116181,187237,0,0,0,64.06,4,1,8.1
100151,1,54,107635,107326,0,0,1,52.68,2,2,9.0
100151,2,54,108577,161423,0,0,1,17.11,4,1,9.0
100151,3,54,108647,159849,0,0,1,88.7,3,0,9.0
100151,4,54,124301,208987,0,0,1,51.46,2,1,9.0
100151,5,54,113048,262261,0,0,1,88.99,2,3,9.0
100152,1,40,200606,202361,0,0,0,6.24,3,2,8.2
100152,2,40,235539,257979,0,0,2,26.19,6,0,8.1
100152,3,40,248631,188876,0,0,0,27.96,5,2,8.2
100152,4,40,158192,218562,0,0,0,63.97,2,0,8.2
100152,5,40,148066,203340,0,0,1,42.08,3,1,8.1
100153,1,56,85500,0,0,0,0,4.22,2,5,8.2
100153,2,56,100828,0,0,0,0,36.42,2,1,8.2
100153,3,56,95318,0,0,0,0,81.27,3,1,8.1
100153,4,56,104496,0,0,0,0,60.07,4,3,8.1
100153,5,56,84919,0,0,0,0,62.36,3,1,8.2
100154,1,62,106019,231607,0,0,2,53.52,1,1,8.2
100154,2,62,119297,217037,0,0,0,45.59,5,3,8.1
100154,3,62,162775,142918,0,0,1,76.81,5,1,8.1
100154,4,62,173962,147322,1,27,2,45.82,0,2,8.2
100154,5,62,107142,169193,1,14,0,27.94,3,1,8.2
100155,1,32,164191,185374,0,0,0,66.57,6,3,8.2
100155,2,32,144961,205557,0,0,2,44.12,4,2,8.2
100155,3,32,134085,169313,0,0,2,30.4,5,1,8.2
100155,4,32,122774,101140,0,0,2,14.18,3,2,8.2
100155,5,32,167860,251369,0,0,2,16.06,5,0,8.2
100156,1,60,143970,0,0,0,0,72.5,4,0,8.2
100156,2,60,136239,0,0,0,0,33.2,7,3,9.0
100156,3,60,112974,0,0,0,0,58.46,5,0,9.0
100156,4,60,157621,0,0,0,0,36.16,2,2,9.0
100156,5,60,127474,0,0,0,0,35.26,6,1,9.0
100157,1,46,171771,207977,0,0,0,52.37,5,2,8.2
100157,2,46,166199,179242,0,0,1,55.72,2,2,8.2
100157,3,46,145519,160217,0,0,1,64.33,4,3,8.1
100157,4,46,172281,243738,0,0,0,24.23,2,1,8.2
100157,5,46,181583,214200,1,2,1,88.79,4,2,8.2
100158,1,53,120409,0,0,0,0,44.46,4,5,8.1
100158,2,53,133479,0,0,0,0,66.19,6,0,8.1
100158,3,53,130083,0,0,0,0,74.96,5,2,8.1
100158,4,53,146652,0,0,0,0,14.55,1,5,8.0
100158,5,53,123169,0,0,0,0,82.5,5,0,8.0
100159,1,30,104384,298979,0,0,2,45.12,4,3,8.1
100159,2,30,107573,242604,1,23,0,91.65,5,1,8.2
100159,3,30,96084,216961,0,0,0,81.78,4,1,8.1
100159,4,30,88455,267525,0,0,0,79.77,0,1,8.2
100159,5,30,90919,171517,0,0,0,68.04,3,1,8.1
100160,1,49,136655,224532,0,0,1,40.1,3,3,8.1
100160,2,49,124207,158407,0,0,2,62.03,4,2,8.2
100160,3,49,123951,181913,0,0,2,56.57,1,2,8.1
100160,4,49,140420,279536,0,0,1,42.21,2,5,8.2
100160,5,49,148441,213683,0,0,0,42.87,1,3,8.1
100161,1,24,134974,270358,0,0,2,27.69,4,1,8.1
100161,2,24,103985,194870,0,0,1,59.21,2,0,8.0
100161,3,24,130354,261040,0,0,1,15.02,6,2,8.1
100161,4,24,150316,202586,0,0,1,25.11,4,3,8.0
100161,5,24,116670,206689,0,0,1,55.77,5,3,8.0
100162,1,39,133613,0,0,0,0,52.97,0,0,8.2
100162,2,39,129389,0,0,0,0,37.14,1,2,8.2
100162,3,39,113542,0,0,0,0,70.88,4,1,8.2
100162,4,39,152167,0,0,0,0,39.36,4,3,8.2
100162,5,39,133704,0,0,0,0,13.18,1,2,9.0
100163,1,45,141149,0,0,0,0,18.43,4,1,9.0
100163,2,45,159279,0,0,0,0,68.68,5,4,9.0
100163,3,45,161275,0,0,0,0,52.91,5,1,8.2
100163,4,45,131378,0,0,0,0,76.39,4,3,8.2
100163,5,45,131896,0,0,0,0,46.17,3,1,8.2
100164,1,19,85445,0,0,0,0,53.33,1,1,9.0
100164,2,19,124100,0,0,0,0,67.6,4,4,9.0
100164,3,19,115105,0,0,0,0,55.97,4,1,9.0
100164,4,19,104220,0,0,0,0,59.63,5,1,8.2
100164,5,19,88921,0,0,0,0,91.89,2,3,8.2
100165,1,59,149853,0,0,0,0,18.05,1,2,8.2
100165,2,59,164357,0,0,0,0,65.49,1,1,9.0
100165,3,59,207507,0,0,0,0,76.03,1,2,9.0
100165,4,59,162614,0,0,0,0,34.01,2,1,9.0
100165,5,59,167756,0,0,0,0,63.84,4,0,9.0
100166,1,62,69395,0,0,0,0,70.6,4,2,9.0
100166,2,62,116694,0,0,0,0,49.12,5,3,8.2
100166,3,62,88862,0,0,0,0,22.7,0,0,9.0
100166,4,62,104146,0,0,0,0,30.57,3,0,8.2
100166,5,62,113143,0,0,0,0,70.0,5,2,9.0
100167,1,23,127267,261372,0,0,1,90.77,2,0,9.0
100167,2,23,120591,241334,0,0,2,25.21,0,4,9.0
100167,3,23,120769,233872,0,0,2,24.59,4,0,9.0
100167,4,23,129088,350566,0,0,0,78.66,4,3,9.0
100167,5,23,128215,254395,0,0,0,42.22,4,5,9.0
100168,1,45,138932,168762,0,0,0,86.72,3,5,8.0
100168,2,45,137379,163022,1,20,1,60.33,1,2,8.1
100168,3,45,165082,198083,0,0,2,63.83,5,1,8.0
100168,4,45,95927,178188,0,0,2,14.82,5,5,8.0
100168,5,45,143601,203967,0,0,1,11.05,3,2,8.1
100169,1,45,132418,216900,0,0,0,88.08,3,0,8.1
100169,2,45,128385,213669,0,0,0,32.76,3,4,8.0
100169,3,45,117150,77137,0,0,0,61.88,2,1,8.1
100169,4,45,128080,162219,0,0,0,67.86,2,3,8.0
100169,5,45,98918,235801,1,2,1,39.43,5,3,8.1
100170,1,61,120346,282182,0,0,0,15.23,1,4,8.0
100170,2,61,123522,179815,0,0,0,12.17,1,1,8.0
100170,3,61,104399,180058,1,16,1,85.81,2,3,8.0
100170,4,61,150707,195543,1,2,0,81.92,1,2,8.0
100170,5,61,114618,286233,0,0,1,57.78,4,3,8.1
100171,1,61,106038,0,0,0,0,58.02,2,0,8.0
100171,2,61,126449,0,0,0,0,59.53,3,0,8.0
100171,3,61,139190,0,0,0,0,77.89,6,1,8.1
100171,4,61,87592,0,0,0,0,54.17,5,0,8.0
100171,5,61,96222,0,0,0,0,40.68,3,5,8.1
100172,1,37,110206,174440,0,0,0,20.27,8,3,8.1
100172,2,37,99458,160221,0,0,0,67.95,4,1,8.0
100172,3,37,126136,189553,0,0,0,65.77,3,0,8.0
100172,4,37,97609,274355,0,0,2,42.38,2,4,8.1
100172,5,37,133196,106648,1,21,0,52.6,4,2,8.0
100173,1,47,182573,0,0,0,0,55.67,2,1,8.2
100173,2,47,196106,0,0,0,0,76.5,2,4,9.0
100173,3,47,145706,0,0,0,0,22.38,4,1,9.0
100173,4,47,157351,0,0,0,0,40.28,2,3,8.2
100173,5,47,189443,0,0,0,0,40.49,3,3,8.2
100174,1,28,104131,192061,0,0,2,86.53,1,1,8.2
100174,2,28,89978,185640,0,0,2,27.48,4,0,8.2
100174,3,28,91986,217307,1,19,2,55.05,3,1,8.2
100174,4,28,87898,185986,1,27,1,23.73,3,2,8.1
100174,5,28,91606,172315,1,8,1,49.4,5,3,8.1
100175,1,45,84171,153724,0,0,1,77.11,3,3,9.0
100175,2,45,81693,309503,0,0,0,48.8,4,2,9.0
100175,3,45,113267,239662,0,0,1,51.59,5,6,9.0
100175,4,45,95391,180884,0,0,2,47.33,2,6,9.0
100175,5,45,115421,263568,0,0,1,42.16,3,2,9.0
100176,1,42,105787,226174,0,0,2,70.89,2,1,8.2
100176,2,42,101651,201926,0,0,1,78.55,3,5,8.1
100176,3,42,86761,148547,0,0,1,56.72,6,3,8.1
100176,4,42,79470,158610,0,0,2,37.08,5,3,8.1
100176,5,42,90451,248424,0,0,1,61.49,2,1,8.1
100177,1,56,152583,0,0,0,0,67.44,1,1,8.2
100177,2,56,140617,0,0,0,0,46.26,6,4,8.1
100177,3,56,113829,0,0,0,0,79.93,7,3,8.2
100177,4,56,115781,0,0,0,0,29.77,6,3,8.2
100177,5,56,106782,0,0,0,0,65.18,1,5,8.1
100178,1,50,57026,225721,0,0,0,60.08,1,1,9.0
100178,2,50,75391,177184,0,0,2,6.76,2,1,9.0
100178,3,50,93474,211800,0,0,2,32.67,5,1,9.0
100178,4,50,93614,189461,0,0,0,25.09,0,2,9.0
100178,5,50,81030,219100,0,0,2,34.7,2,3,9.0
100179,1,18,72216,273905,0,0,1,81.74,7,3,9.0
100179,2,18,62131,160888,0,0,1,65.5,1,0,9.0
100179,3,18,91862,214050,0,0,1,64.41,4,1,9.0
100179,4,18,84719,195163,0,0,1,22.52,6,3,9.0
100179,5,18,75627,186859,0,0,0,25.57,6,1,9.0
100180,1,44,104039,0,0,0,0,48.09,1,1,8.2
100180,2,44,122274,0,0,0,0,65.45,2,3,8.2
100180,3,44,98263,0,0,0,0,59.76,5,2,8.2
100180,4,44,116196,0,0,0,0,48.36,2,2,8.1
100180,5,44,91647,0,0,0,0,91.75,2,0,8.2
100181,1,30,108566,172061,1,22,1,35.01,3,4,9.0
100181,2,30,72982,110538,0,0,2,28.41,3,3,9.0
